
=======================================================================
  B881 NR5G MAC UL TB Stats — Parsed Records
=======================================================================
  Pkt   Ver    Delta Tx (Bytes)   Cumul Tx        ReTx      
  6332  3.1    0                  1159613666      98939368  
  6333  3.1    0                  1159613666      98939368  
  6334  3.1    0                  1159613666      98939368  
  6335  3.1    0                  1159613666      98939368  
  6336  3.1    0                  1159613666      98939368  
  6337  3.1    832                1159614498      98939368  
  6338  3.1    0                  1159614498      98939368  
  6339  3.1    0                  1159614498      98939368  
  6340  3.1    0                  1159614498      98939368  
  6341  3.1    0                  1159614498      98939368  
  6342  3.1    0                  1159614498      98939368  
  6343  3.1    0                  1159614498      98939368  
  6344  3.1    0                  1159614498      98939368  
  6345  3.1    0                  1159614498      98939368  
  6346  3.1    0                  1159614498      98939368  
  6347  3.1    0                  1159614498      98939368  
  6348  3.1    0                  1159614498      98939368  
  6349  3.1    0                  1159614498      98939368  
  6350  3.1    0                  1159614498      98939368  
  6351  3.1    0                  1159614498      98939368  
  6352  3.1    0                  1159614498      98939368  
  6353  3.1    0                  1159614498      98939368  
  6354  3.1    0                  1159614498      98939368  
  6355  3.1    0                  1159614498      98939368  
  6356  3.1    0                  1159614498      98939368  
  6357  3.1    0                  1159614498      98939368  
  6358  3.1    0                  1159614498      98939368  
  6359  3.1    0                  1159614498      98939368  
  6360  3.1    0                  1159614498      98939368  
  6361  3.1    0                  1159614498      98939368  
  6362  3.1    0                  1159614498      98939368  
  6363  3.1    0                  1159614498      98939368  
  6364  3.1    0                  1159614498      98939368  
  6365  3.1    0                  1159614498      98939368  
  6366  3.1    0                  1159614498      98939368  
  6367  3.1    0                  1159614498      98939368  
  6368  3.1    0                  1159614498      98939368  
  6369  3.1    253                1159614751      98939368  
  6370  3.1    0                  1159614751      98939368  
  6371  3.1    0                  1159614751      98939368  
  6372  3.1    0                  1159614751      98939368  
  6373  3.1    0                  1159614751      98939368  
  6374  3.1    0                  1159614751      98939368  
  6375  3.1    0                  1159614751      98939368  
  6376  3.1    0                  1159614751      98939368  
  6377  3.1    0                  1159614751      98939368  
  6378  3.1    0                  1159614751      98939368  
  6379  3.1    0                  1159614751      98939368  
  6380  3.1    0                  1159614751      98939368  
  6381  3.1    0                  1159614751      98939368  
  6382  3.1    0                  1159614751      98939368  
  6383  3.1    0                  1159614751      98939368  
  6384  3.1    0                  1159614751      98939368  
  6385  3.1    0                  1159614751      98939368  
  6386  3.1    0                  1159614751      98939368  
  6387  3.1    0                  1159614751      98939368  
  6388  3.1    0                  1159614751      98939368  
  6389  3.1    0                  1159614751      98939368  
  6390  3.1    253                1159615004      98939368  
  6391  3.1    0                  1159615004      98939368  
  6392  3.1    0                  1159615004      98939368  
  6393  3.1    269                1159615273      98939368  
  6394  3.1    0                  1159615273      98939368  
  6395  3.1    0                  1159615273      98939368  
  6396  3.1    0                  1159615273      98939368  
  6397  3.1    0                  1159615273      98939368  
  6398  3.1    269                1159615542      98939368  
  6399  3.1    0                  1159615542      98939368  
  6400  3.1    0                  1159615542      98939368  
  6401  3.1    0                  1159615542      98939368  
  6402  3.1    0                  1159615542      98939368  
  6403  3.1    0                  1159615542      98939368  
  6404  3.1    0                  1159615542      98939368  
  6405  3.1    0                  1159615542      98939368  
=======================================================================
